Unnamed: 0,headers_text,headers_link
319,"Los últimos cinco años podrían haber sido los más calurosos de la historia
dom, 22 sept 2019
La temperatura mundial promedio de 2015 a 2019 va en camino a convertirse en la más alta de cualquier periodo de cinco años jamás registrado, ...",https://www.semana.com/medio-ambiente/articulo/los-anos-mas-calurosos-de-la-historia/46825/
320,"¿Por qué los rusos no entienden el mensaje de Greta Thunberg?
vie, 4 oct 2019
Por 30 viernes seguidos, un joven violinista ruso ha estado protestando solo en pleno centro de Moscú. Arshak Makichyan no se manifiesta para exigir elecciones ...",https://www.semana.com/medio-ambiente/articulo/por-que-los-rusos-no-entienden-el-mensaje-de-greta-thunberg/46968/
321,"En video: la desaparición completa de un glaciar que la humanidad lamenta
lun, 19 ago 2019
Islandia inauguró una placa en homenaje de Okjokull, primer glaciar de la isla que perdió su rango devorado por el calentamiento global. La placa conmemorativa ...",https://www.semana.com/medio-ambiente/articulo/en-video-la-desaparicion-completa-de-un-glaciar-que-la-humanidad-lamenta/45424/
322,"En Tolima también le quieren decir adiós al icopor
mar, 20 ago 2019
Este departamento podría convertirse en el segundo del país, después de Boyacá, en prohibir el uso del poliestireno expandido, más conocido como icopor, un material",https://www.semana.com/medio-ambiente/articulo/tolima-prohibira-el-uso-del-icopor/45434/
323,"Adolescentes se preparan para una gran protesta por el clima
mar, 17 sept 2019
Durante años, Nora Gell escuchó hablar de proteger el medio ambiente y de reciclaje en la escuela, sin que le importase demasiado. Cuando regresaba a ...",https://www.semana.com/medio-ambiente/articulo/adolescentes-se-preparan-para-una-gran-protesta-por-el-clima/46755/
324,"Greta Thunberg viaja a América a bordo de un velero que no contamina
jue, 15 ago 2019
La embarcación levó anclas en el puerto de Plymouth para una travesía de dos semanas, que le permitirá a la adolescente Greta Thunberg asistir a ...",https://www.semana.com/medio-ambiente/articulo/greta-thunberg-viaja-a-america-a-bordo-de-un-velero-que-no-contamina/45398/
325,"""Es urgente crear un gran acuerdo para proteger la naturaleza"": Manuel Pulgar
vie, 12 abr 2019
El peruano Manuel Pulgar Vidal, estuvo de visita en Colombia con el fin de promover un acuerdo entre la naturaleza y las personas, pues considera ...",https://www.semana.com/es-urgente-crear-un-gran-acuerdo-para-proteger-la-naturaleza-manuel-pulgar/43804/
326,"El país que se está calentando dos veces más rápido que el resto del mundo
jue, 4 abr 2019
Canadá se está calentando en promedio a un ritmo dos veces más rápido que el resto del mundo. Es lo que asegura un informe realizado ...",https://www.semana.com/medio-ambiente/articulo/el-pais-que-se-esta-calentando-dos-veces-mas-rapido-que-el-resto-del-mundo/43701/
327,"Colombia ganó el Carbon Pricing Champion Award de la COP 24
vie, 14 dic 2018
Hace 3 años la Asociación Internacional de Comercio de Emisiones (IETA, por sus siglas en inglés), la “voz” de los negocios en los mercados de ...",https://www.semana.com/medio-ambiente/articulo/colombia-gano-el-carbon-pricing-champion-award-de-la-cop-24/42401/
328,"La contaminación del aire es el mayor riesgo a la salud humana, según estudio de ...
mar, 29 ago 2023
Pese a ese panorama, la financiación para enfrentar este reto es una fracción de la destinada a luchar contra las enfermedades infecciosas, según una investigación ...",https://www.semana.com/mundo/articulo/la-contaminacion-del-aire-es-el-mayor-riesgo-a-la-salud-humana-segun-estudio-de-la-universidad-de-chicago/202340/
329,"Colombia busca que siembra de bosques sea alternativa al desempleo
lun, 22 jun 2020
Un nuevo intento por reforestar y restaurar ecológicamente las áreas estratégicas del país que han sido degradadas o destruidas se viene gestando en Colombia. Tras ...",https://www.semana.com/medio-ambiente/articulo/colombia-busca-que-siembra-de-bosques-sea-alternativa-al-desempleo/52082/
330,"Todo listo para la celebración del Día Mundial del Medio Ambiente
mié, 3 jun 2020
Conservación de la biodiversidad, ese será el tema central sobre el que girará este año la versión número 46 de la conmemoración del Día Mundia",https://www.semana.com/medio-ambiente/articulo/todo-listo-para-la-celebracion-del-dia-mundial-del-medio-ambiente/51571/
331,"Manglares: esenciales para conservar la vida marítima
vie, 26 jul 2019
El 80% de los manglares colombianos podría verse afectado por el aumento del nivel del mar para el año 2100. Según el Instituto Colombiano de ...",https://www.semana.com/medio-ambiente/articulo/los-manglares-son-clave-para-conservar-la-vida-maritima/45153/
332,"La carne de res será desterrada de una universidad
mar, 13 ago 2019
Se acabaron las hamburguesas, lasañas y espaguetis a la boloñesa para los estudiantes de la universidad Goldsmiths de Londres: la carne de res será proscrita ...",https://www.semana.com/medio-ambiente/articulo/universidad-prohibira-el-consumo-de-carne-de-res/45363/
333,"Los países del G20, menos Estados Unidos, lograron consenso sobre el clima
dom, 30 jun 2019
Los países del G20, menos Estados Unidos, alcanzaron un consenso sobre el clima en el texto de la declaración final de la cumbre anual que ...",https://www.semana.com/medio-ambiente/articulo/los-paises-del-g20-menos-estados-unidos-lograron-consenso-sobre-el-clima/44771/
334,"Aumento en el nivel del mar podría inundar a 60 municipios colombianos
lun, 8 jul 2019
Un total de 60 municipios costeros colombianos, con una extensión de 7,2 millones de hectáreas se encontrarían en riesgo de inundación para el año 2100, ...",https://www.semana.com/medio-ambiente/articulo/aumento-en-el-nivel-del-mar-podria-inundar-a-60-municipios-colombianos/44934/
335,"En 2050 Buenos Aires será tan caliente como Sídney y Londres como Barcelona
jue, 11 jul 2019
En el año 2050 la ciudad mexicana de Guadalajara tendrá un clima similar al que tiene actualmente Lahore, en Pakistán, y Los Ángeles, en Estados ...",https://www.semana.com/medio-ambiente/articulo/en-2050-buenos-aires-sera-tan-caliente-como-sidney-y-londres-como-barcelona/44973/
336,"Rumbo a la Antártida: una expedición con presencia colombiana
mié, 26 dic 2018
Una expedición formada por 79 mujeres científicas y encabezada por la costarricense Christiana Figueres, líder en la lucha contra el cambio climático y el empoderamiento ...",https://www.semana.com/medio-ambiente/articulo/rumbo-a-la-antartida-una-expedicion-con-presencia-colombiana/42471/
337,"Estos fueron los desastres naturales que azotaron el mundo durante el 2020
lun, 28 dic 2020
Además del surgimiento de la covid -19, que apareció por primera vez en la ciudad china de Wuhan, en diciembre de 2019, para luego convertirse ...",https://www.semana.com/medio-ambiente/articulo/estos-fueron-los-desastres-naturales-que-azotaron-el-mundo-durante-el-2020/58477/
338,"Un nuevo impulsor para las ideas verdes en Colombia
jue, 21 mar 2019
Una oportunidad de oro tendrán los emprendedores de negocios verdes en el país. Con la realización del concurso Climate Launchpad los proyectos que le apunten ...",https://www.semana.com/un-nuevo-impulsor-para-las-ideas-verdes-en-colombia/43444/
339,"Colombia tendrá fríjol y maíz más resistente a altas temperaturas
vie, 12 abr 2019
Sin importar cuánto se incrementen las temperaturas como consecuencia del cambio climático, los colombianos siempre podrán tener en su plato unos ricos frijoles como parte ...",https://www.semana.com/medio-ambiente/articulo/colombia-tendra-frijol-y-maiz-mas-resistente-a-altas-temperaturas/43795/
340,"El medio ambiente pasa al tablero
lun, 11 mar 2019
En momentos en que el clima está cambiando, la tierra se calienta, las especies se extinguen y se anuncia que los mares empezarán a cambiar ...",https://www.semana.com/medio-ambiente/articulo/el-medio-ambiente-pasa-al-tablero/43263/
341,"Impacto de los tsunamis empeora por el aumento del nivel del mar
vie, 5 oct 2018
Tras los extremos tsunamis ocasionados por terremotos desencadenados en el océano Índico en 2004 y en Japón en 2011, una serie de películas de desastres ...",https://www.semana.com/impacto-de-los-tsunamis-empeora-por-el-aumento-del-nivel-del-mar/41808/
342,"Los desastres climáticos podrían aumentar los conflictos armados
jue, 28 jul 2016
Raramente los conflictos se desencadenan por un solo factor. Los desastres naturales como tales no son una causa directa, pero pueden jugar un papel significativo ...",https://www.semana.com/medio-ambiente/articulo/desastres-climaticos-podrian-aumentar-los-conflictos-armados/35712/
343,"Greta Thunberg criticó a líderes reunidos en Davos por ignorar peticiones climáticas
vie, 24 ene 2020
La activista sueca Greta Thunberg lamentó este viernes en Davos, en el último día del Foro Económico Mundial (WEF), que las reivindicaciones sobre el clima ...",https://www.semana.com/medio-ambiente/articulo/greta-thunberg-critico-a-davos-por-ignorar-las-reivindicaciones-climaticas/48346/
344,"¿Qué es el carbono azul y por qué es clave en la lucha contra el ...
vie, 24 ene 2020
Si piensas en una solución natural que ayude a combatir el cambio climático. ¿Cuál es la primera que se te viene a la mente? Seguro ...",https://www.semana.com/medio-ambiente/articulo/que-es-el-carbono-azul-y-por-que-es-clave-en-la-lucha-contra-el-calentamiento-global/48352/
345,"Líderes ambientales piden declarar emergencia climática en Colombia
jue, 28 nov 2019
A cinco días de que comience en Madrid (España) la Conferencia de las Naciones Unidas sobre el Cambio Climático, COP25, se oficializó un importante anuncio ...",https://www.semana.com/medio-ambiente/articulo/el-parlamento-europeo-declara-la-emergencia-climatica-y-en-colombia-piden-lo-mismo/47769/
346,"A finales del siglo, el color de los océanos no será el mismo
mar, 5 feb 2019
A finales del presente siglo el color de los océanos ya no será el mismo, pues es una realidad que el cambio climático continuará pasándoles ...",https://www.semana.com/medio-ambiente/articulo/a-finales-del-siglo-el-color-de-los-oceanos-no-sera-el-mismo/42878/
347,"El experimento de Harvard que busca desarrollar una polémica forma de reducir la temperatura de ...
sáb, 8 dic 2018
En la carrera por detener el cambio climático, los científicos exploran toda clase de ideas, incluso las que parecen ciencia ficción. Una de ellas es ...",https://www.semana.com/medio-ambiente/articulo/cambio-climatico-el-experimento-de-harvard-que-busca-desarrollar-una-polemica-forma-de-reducir-la-temperatura-de-la-tierra/42316/
348,"""Súper El Niño"", la peligrosa versión de este fenómeno climático
dom, 27 oct 2019
Desde el Pacífico, cerca del Ecuador, un patrón climático rige periódicamente las lluvias, las sequías, las inundaciones y las tormentas en toda la Tierra. Es ...",https://www.semana.com/medio-ambiente/articulo/super-el-nino-la-peligrosa-version-del-fenomeno-climatico/47284/
349,"En 150 países del mundo se realizará la huelga mundial por el clima
vie, 27 sept 2019
Luego de una semana de movilizaciones, que comenzaron el pasado viernes 20 de septiembre con las marchas multitudinarias por todo el mundo, incluida la de ...",https://www.semana.com/medio-ambiente/articulo/greta-vuelve-a-las-calles-en-la-huelga-mundial-por-el-clima/46879/
350,"Las orquídeas colombianas están en peligro de extinción
jue, 12 sept 2019
Colombia podría llegar a perder uno de sus principales símbolos: la orquídea Cattleya trianae, declarada en noviembre de 1936 como la flor nacional. La también ...",https://www.semana.com/medio-ambiente/articulo/orquideas-colombianas-en-peligro-de-extincion/46695/
351,"Científicos aseguran que la tierra ya enfrentó una sexta extinción masiva
jue, 12 sept 2019
Nos estamos enfrentando a la sexta extinción masiva y el ritmo de extinción es 10.000 veces más rápido de lo normal"", dijo Greta Thunberg, al ...",https://www.semana.com/medio-ambiente/articulo/cual-fue-la-sexta-extincion-masiva-que-afecto-a-la-tierra/46723/
352,"¿Cuál es el gas de invernadero 23.500 veces más potente que el dióxido de carbono?
lun, 16 sept 2019
Es el gas de invernadero más potente conocido por la ciencia y sus emisiones han aumentado dramáticamente en los últimos años. El hexafluoruro de azure ...",https://www.semana.com/medio-ambiente/articulo/cual-es-el-gas-de-invernadero-mas-potente-que-el-dioxido-de-carbono/46742/
353,"Michael Bloomberg asumirá algunos compromisos climáticos de EE. UU.
vie, 2 jun 2017
El jueves pasado fue un día de grandes sorpresas en materia climática, si bien el mundo recibía con pesimismo el anuncio de Donald Trump de ...",https://www.semana.com/michael-bloomberg-financiara-de-su-bolsillo-compromisos-climaticos-de-ee-uu/37947/
354,"Satélites ubican nuevas colonias de pingüinos emperador gracias a su excremento
mié, 5 ago 2020
Las observaciones satelitales han encontrado una serie de nuevos sitios de cría de pingüinos emperador en la Antártida . Los lugares se identificaron por la ...",https://www.semana.com/medio-ambiente/articulo/satelites-encuentran-nuevas-colonias-de-pinguinos-emperador-popo-i-noticias-hoy/53808/
355,"Clima extremo en Colombia: entre heladas e incendios forestales
mar, 20 ago 2019
Abrigo, bufanda y sombrilla serán tres elementos que no podrán faltar en el vestuario de los habitantes del altiplano cundiboyacense durante lo que resta de ...",https://www.semana.com/medio-ambiente/articulo/que-esta-pasando-con-el-clima-en-colombia/45433/
356,"""Los colombianos deben poder vivir de los bosques sin tener que talarlos""
mar, 14 nov 2017
El pasado 6 de noviembre comenzó en Bonn, Alemania, la Conferencia de las Naciones Unidas sobre el Cambio Climático (COP23), un evento que reúne a ...",https://www.semana.com/directora-de-cambio-climatico-mariana-suarez-compromisos-de-colombia-en-la-cop23/38960/
357,"Una veintena de países se comprometen a abandonar el carbón en la próxima década
jue, 16 nov 2017
Liderados por Canadá y Gran Bretaña, una veintena de países anunciaron este jueves en la Conferencia del clima de la ONU (COP23) que quieren abandonar ...",https://www.semana.com/cop23-una-veintena-de-paises-se-comprometen-a-abandonar-el-carbon-en-la-proxima-decada/38975/
358,"'Clima y Paz 2040', una iniciativa ambiental para el posconflicto
jue, 16 feb 2017
“Una hoja de ruta para enfrentar el cambio climático en tiempos de paz”, así se define el plan ‘Paz y Clima 2040’ presentado este jueves ...",https://www.semana.com/clima-y-paz-2040-una-iniciativa-ambiental-para-el-posconflicto/37121/
359,"Compromisos climáticos: sin financiación no hay implementación
mar, 22 nov 2016
“Con un aumento de 2,5 grados de temperatura en la región, si sigue igual hasta 2050, el cambio climático nos va a costar entre el ...",https://www.semana.com/compromisos-climaticos-sin-financiacion-no-hay-implementacion/36530/
360,"¿Cuál es el animal más grande que ha existido sobre la faz de la Tierra?
mar, 16 jun 2020
La respuesta al interrogante es muy sencilla: la ballena azul ( Balaenoptera musculus) . Los ejemplares adultos pueden alcanzar una longitud de hasta 33 metros, ...",https://www.semana.com/cual-es-el-animal-mas-grande-que-ha-existido-sobre-la-faz-de-la-tierra/51852/
361,"El bioma amazónico cuenta con 1.033 áreas protegidas
vie, 29 mar 2019
Hace cinco años comenzó la implementación del Proyecto Integración de las Áreas Protegidas del Bioma Amazónico (IAPA) , una iniciativa que busca contribuir",https://www.semana.com/medio-ambiente/articulo/el-bioma-amazonico-tiene-1033-areas-protegidas/43587/
362,"Las extrañas plagas en los frailejones que tienen preocupados a los científicos colombianos
lun, 19 feb 2018
Por si no fuera suficiente con las amenazas causadas por actividades humanas como la ganadería extensiva, la agricultura, en especial cultivos de papa y cebolla, ...",https://www.semana.com/medio-ambiente/articulo/frailejones-con-plagas-tienen-preocupados-a-los-cientificos-colombianos/39518/
363,"Impuesto al carbono: ¿desarrollo sostenible o plata de bolsillo?
lun, 11 dic 2017
En los últimos meses, el ministro de Hacienda, Mauricio Cárdenas, ha enfatizado varias veces los avances positivos que ha hecho Colombia en materia fiscal para ...",https://www.semana.com/impuesto-al-carbono-desarrollo-sostenible-o-plata-de-bolsillo/39145/
364,"Temor en la ONU de que Trump trunque acuerdo climático
mié, 9 nov 2016
Los participantes en la conferencia de Marrakesh, consternados tras la victoria de Donald Trump, confían en que el futuro presidente, a pesar de que ha ...",https://www.semana.com/donald-trum-y-el-acuerdo-climatico-de-paris/36443/
365,"Día sin carro y sin moto: ¿sirve realmente para disminuir la contaminación?
jue, 6 feb 2020
¿Contribuye al mejoramiento del medioambiente?, ¿es una medida efectiva?. Preguntas como estas suelen surgir entre la ciudadanía siempre que se realiza el Día sin carro ...",https://www.semana.com/dia-sin-carro-y-sin-moto-sirve-realmente-para-disminuir-la-contaminacion/48461/
366,"SOS abejas: pesticidas usados contra las plagas en campos de coca de Bolivia amenazan su ...
vie, 4 ene 2019
Los cocales están usando de manera masiva e intensiva pesticidas químicos que afectan directamente a la salud de las abejas"", explica Rene Villca, apicultor en ...",https://www.semana.com/medio-ambiente/articulo/sos-abejas-pesticidas-usados-contra-las-plagas-en-campos-de-coca-de-bolivia-amenazan-su-supervivencia/42535/
367,"Así está el mercado de las flores en Colombia
jue, 3 ago 2017
Comenzó la Feria de las Flores en Medellín y esta fiesta además de mostrar la hermosura de las diferentes variedades que existen en el país, ...",https://www.semana.com/mercado-de-las-flores-en-colombia-asi-esta-este-sector/38350/
368,"Así se manifestaron los ambientalistas durante el paro
jue, 21 nov 2019",https://www.semana.com/medio-ambiente/galeria/en-imagenes-asi-se-manifestaron-los-ambientalistas-durante-el-paro/47686/
369,"Siete claves para entender lo que se juega el mundo en la COP25
dom, 1 dic 2019",https://www.semana.com/nacion/medio-ambiente/articulo/siete-claves-para-entender-lo-que-se-juega-el-mundo-en-la-cop25/677568/
370,"Humedales en el mundo están desapareciendo a ritmo alarmante
jue, 27 sept 2018
Las zonas húmedas del mundo están desapareciendo tres veces más rápido que los bosques. Así lo determinó la Convención Internacional sobre los Humedale",https://www.semana.com/medio-ambiente/articulo/humedales-en-el-mundo-estan-desapareciendo-a-ritmo-alarmante/41713/
371,"Trump anuncia la salida de Estados Unidos del Acuerdo de París
jue, 1 jun 2017
Uno de los mayores temores que se daban con la llegada de Donald Trump a la presidencia de Estados Unidos en noviembre pasado era la ...",https://www.semana.com/trump-anuncia-la-salida-de-estados-unidos-del-acuerdo-de-paris/37936/
372,"Reacciones a la salida de Trump del Acuerdo de París
jue, 1 jun 2017
Es oficial: para Donald Trump el cambio climático es un invento. Esta es la interpretación más rápida que puede hacerse del anuncio hecho en la ...",https://www.semana.com/reacciones-a-la-salida-de-trump-del-acuerdo-de-paris/37942/
373,"“Trump no podrá devolver al mundo al siglo XIX”
vie, 3 feb 2017
Laurence Tubiana es una de las expertas mundiales del cambio climático. Como presidenta de la junta directiva de la Agencia Francesa para el Desarrollo, jugó ...",https://www.semana.com/laurence-tubiana-trump-no-podra-devolver-al-mundo-al-siglo-xix/37000/
374,"Así se vivió la huelga por el clima en Bogotá
vie, 20 sept 2019
En Bogotá, cientos de personas decidieron protestar en apoyo al Movimiento Fridays for Future, originado por la activista sueca, Greta Thuberg, quien desde Nueva York ...",https://www.semana.com/medio-ambiente/articulo/asi-se-vivio-la-huelga-por-el-clima-en-bogota/46817/
375,"Indígenas del Amazonas, Guainía y Vaupés exigen la formalización de sus consejos
jue, 26 sept 2019
La deuda histórica que tiene el país con los pueblos indígenas amazónicos debe comenzar a saldarse. El Decreto 632 de 2018 y las demás normas ...",https://www.semana.com/medio-ambiente/articulo/indigenas-del-amazonas-guainia-y-vaupes-exigen-la-formalizacion-de-sus-consejos/46866/
376,"Las Bahamas en el ojo del huracán Dorian
dom, 1 sept 2019
Su paso, con vientos de 295 km/h ha desatado “condiciones catastróficas” en las Islas Ábaco , dijo el Centro Nacional de Huracanes de Estados Unidos ...",https://www.semana.com/huracan-dorian-en-las-bahamas/46589/
377,"¿Por qué el huracán Dorian se mueve más despacio que una persona?
mar, 3 sept 2019
Si existiera un puente entre las Islas Ábaco y Gran Bahama, una persona lo podría caminar más rápido que el huracán Dorian. El ciclón, ahora ...",https://www.semana.com/medio-ambiente/articulo/huracan-dorian-se-mueve-mas-despacio-que-una-persona/46614/
378,"Descubrieron el fósil de un pingüino gigante
mié, 14 ago 2019
Los restos fosilizados de un pingüino de un tamaño cercano al de un humano adulto han sido hallados en la Isla Sur de Nueva Zelanda ...",https://www.semana.com/medio-ambiente/articulo/descubren-pinguino-gigante-en-nueva-zelanda/45375/
379,"Retorno al desierto: los “agricultores refugiados” de Montes de María vuelven a sus territorios
mié, 21 mar 2018
Por: Mongabay Latam Bajo un cielo sin nubes y un sol abrasador a finales de enero, Argemiros Capela, de 76 años, señaló un parche de ...",https://www.semana.com/medio-ambiente/articulo/despojo-en-montes-de-maria-los-agricultores-refugiados-de-colombia-vuelven-a-sus-territorios/39733/
380,"Las innovadoras soluciones para generar más y mejores fuentes de energías renovables en el planeta
mié, 18 abr 2018
En muchos lugares del mundo desarrollado, se da por sentado que con solo pulsar un interruptor se va a encender una luz, la lavadora, el ...",https://www.semana.com/medio-ambiente/articulo/las-innovadoras-soluciones-para-generar-mas-y-mejores-fuentes-de-energias-renovables-en-el-planeta/40857/
381,"Los problemas ambientales que deben resolverse en el 2017
mié, 4 ene 2017
María Lourdes Zimmermann / Mongabay Latam Para los especialistas, el acuerdo de paz firmado entre el Estado colombiano y la guerrilla de las Fuerzas Armadas ...",https://www.semana.com/los-problemas-ambientales-que-deben-resolverse-en-el-2017/36789/
382,"“Tenemos que pasar de las palabras a la acción de manera urgente”
jue, 8 sept 2016
Barbara Buchner conoce como nadie qué es el crecimiento verde. Es una de las pocas mujeres en el mundo que ha logrado convencer al sector ...",https://www.semana.com/barbara-buchner-tenemos-que-pasar-de-las-palabras-a-la-accion-de-manera-urgente/36018/
383,"Transporte: 200 años jalonando el bienestar y el desarrollo
lun, 15 jul 2019
El primer siglo Cien años después del grito de independencia, en 1910, el transporte en Colombia era tan desolador como la pobreza del país. Con ...",https://www.semana.com/medio-ambiente/articulo/transporte--200-anos-jalonando-el-bienestar-y--el-desarrollo/44855/
384,"El bioma amazónico tiene 1.033 áreas protegidas
vie, 29 mar 2019",https://www.semana.com/nacion/medio-ambiente/articulo/el-bioma-amaznico-tiene-1033-reas-protegidas/682860/
385,"WWF: el deterioro de los océanos amenaza la seguridad alimentaria global
mar, 5 sept 2017
La ecuación es simple: el 60% de la humanidad come pescado, por lo que preservar los océanos es la única forma de asegurar la dieta ...",https://www.semana.com/wwf-el-deterioro-de-los-oceanos-amenaza-la-seguridad-alimentaria-global/38566/
386,"El bosque nuboso de Costa Rica está en grave riesgo
lun, 14 ago 2017
Costa Rica es conocida por su gran biodiversidad y por ser un referente mundial en conservación y reforestación. Entre los muchos ecosistemas que pueden encontrarse ...",https://www.semana.com/bosque-nuboso-de-costa-rica-esta-en-grave-riesgo-por-el-cambio-climatico/38405/
