Unnamed: 0,headers_text,headers_link
1510,"Reencuéntrese con la naturaleza en octubre
sáb, 3 oct 2020
* Este es un contenido periodístico de la Alianza Grupo Río Bogotá: un proyecto social y ambiental de la Fundación Coca-Cola, el Banco de Bogotá ...",https://www.semana.com/medio-ambiente/articulo/explosion-de-actividades-ambientales-en-bogota-durante-octubre/56062/
1511,"Lanzan campaña para cambiar la palma de cera por planta nativa en Semana Santa
jue, 7 abr 2022
El municipio de Tenjo, ubicado en la sabana centro del departamento de Cundinamarca, lanzó una campaña para cambiar el uso de la palma de cera ...",https://www.semana.com/sostenible/medio-ambiente/articulo/lanzan-campana-para-cambiar-la-palma-de-cera-por-planta-nativa-en-semana-santa/202230/
1512,"La CVC del Valle del Cauca entrega kits a los campesinos para fortalecer la seguridad ...
mié, 10 ago 2022
La panela está en peligro. Ese prodigioso alimento ancestral que los ciclistas colombianos volvieron famoso a nivel mundial se está viendo desplazado por el encarecimiento ...",https://www.semana.com/sostenibilidad/medio-ambiente/articulo/la-cvc-del-valle-del-cauca-entrega-kits-a-los-campesinos-para-fortalecer-la-seguridad-alimentaria/202228/
1513,"La cultura cafetera y sus cambios en el paisaje en dos siglos
lun, 15 jul 2019
Desde el momento en que las sociedades humanas descubrieron los modos de cultivar y beneficiar las plantas introdujeron cambios en los paisajes, pues así opera ...",https://www.semana.com/medio-ambiente/articulo/la-cultura-cafetera-y-sus-cambios-en-el-paisaje-en-200-anos/44849/
1514,"Ángeles guardianes de los humedales
vie, 19 mar 2010
La Villalobos Así como la tingua pico rojo despliega sus alas para proteger a sus pichones, Dora Villalobos, líder del barrio Amparo Cañizares en Kennedy, ...",https://www.semana.com/nacion/medio-ambiente/articulo/angeles-guardianes-humedales/114595-3/
1515,"Transformación de desperdicios en productos de calidad: Brasil lidera el reciclaje de latas
mié, 19 jul 2023
Shirlei Aparecida de Souza aplasta a pisotones las latas vacías que recolectó por las calles de la periferia de Sao Paulo para convertirlas en sustento ...",https://www.semana.com/sostenible/medio-ambiente/articulo/transformacion-de-desperdicios-en-productos-de-calidad-brasil-lidera-el-reciclaje-de-latas/202350/
1516,"Reciclaje: MinSalud invita a renovar el compromiso con el medioambiente
mar, 17 may 2022
El Ministerio de Salud y Protección Social (MinSalud) hace parte de la Alianza Nacional para Reciclaje Inclusivo (ANRI), en la cual participan desde el Gobierno ...",https://www.semana.com/sostenibilidad/medio-ambiente/articulo/reciclaje-minsalud-invita-a-renovar-el-compromiso-con-el-medioambiente/202246/
1517,"Casi 8.000 estudiantes en Tocancipá se unen para la ‘Reciclatón’ en el Día Mundial del ...
lun, 16 may 2022
En el marco del Día Mundial del Reciclaje, en Tocancipá, Cundinamarca, se realizará una ‘Reciclatón’ del 17 al 23 de mayo, con la que se ...",https://www.semana.com/sostenibilidad/medio-ambiente/articulo/casi-8000-estudiantes-en-tocancipa-se-unen-para-la-reciclaton-en-el-dia-mundial-del-reciclaje/202215/
1518,"Supergusanos podrían ser la clave para el reciclaje del plástico
vie, 10 jun 2022
Material de embalaje, cubiertos desechables, cajas de CD: el poliestireno es una de las formas más comunes de plástico, pero reciclarlo no es fácil y ...",https://www.semana.com/sostenible/medio-ambiente/articulo/supergusanos-podrian-ser-la-clave-para-el-reciclaje-del-plastico/202205/
1519,"Reciclaje: estos son algunos mitos sobre la separación de residuos
vie, 9 sept 2022
A medida que las personas son más conscientes de la importancia de cuidar el planeta, ha crecido el interés por aprender a separar los residuos ...",https://www.semana.com/sostenible/medio-ambiente/articulo/reciclaje-estos-son-algunos-mitos-sobre-la-separacion-de-residuos/202229/
1520,"Municipios costeros firman acuerdo para transformar la basura de las playas a través del reciclaje
vie, 4 feb 2022
Tras la firma de los acuerdos por el aprovechamiento local de plásticos y otros materiales reciclables, entre el Banco Interamericano de Desarrollo (BID) y el ...",https://www.semana.com/medio-ambiente/articulo/municipios-costeros-firman-acuerdo-para-transformar-la-basura-de-las-playas-a-traves-del-reciclaje/202255/
1521,"Hoy en Encuentro Sostenible: La importancia del reciclaje para el planeta
jue, 17 dic 2020",https://www.semana.com/por-que-es-importante-reciclar-para-cuidar-el-planeta/58266/
1522,"Harán pagar más a los consumidores para favorecer el reciclaje de plástico
lun, 13 ago 2018
El gobierno francés quiere impulsar a partir del año que viene un sistema de bonus/malus"" que promoverá el reciclaje del plástico, haciendo pagar más por ...",https://www.semana.com/medio-ambiente/articulo/francia-reciclaje-plastico-francia-hara-pagar-mas-a-los-consumidores-para-favorecer-el-reciclaje-de-plastico/41341/
1523,"Energía solar, reciclaje y agroindustria, las nuevas apuestas del Cesar
jue, 15 nov 2018
El departamento del Cesar sufre cuando llega la época de sequía. A la falta de agua para abastecer a las comunidades y el sector productivo, ...",https://www.semana.com/medio-ambiente/articulo/energia-solar-reciclaje-y-agroindustria-las-nuevas-apuestas-del-cesar/42064/
1524,"Administración Peñalosa niega reducción del reciclaje al 3% en 2016
mié, 16 ago 2017
A propósito de la crisis ambiental causada por el relleno Doña Juana y de las respuestas de la Alcaldía al respecto , este miércoles trascendió ...",https://www.semana.com/administracion-de-penalosa-niega-reduccion-del-reciclaje-al-3-por-ciento-en-2016/38436/
1525,"¿Sabe separar los residuos de manera correcta en su hogar?
sáb, 1 jul 2023
El manejo de los residuos se ha convertido en un tema de debate en varias naciones del mundo debido a la gran cantidad de desechos ...",https://www.semana.com/sostenible/medio-ambiente/articulo/sabe-separar-los-residuos-de-manera-correcta-en-su-hogar/202318/
1526,"¿Preocupado por el uso del papel higiénico? Según los gremios, su utilización sí es ecológica
mié, 26 jul 2023
Si bien en los últimos años el mundo se ha enfocado en las comunicaciones digitales, el papel continúa siendo importante, irremplazable en algunos casos y ...",https://www.semana.com/finanzas/consumo-inteligente/articulo/preocupado-por-el-uso-del-papel-higienico-segun-los-gremios-su-utilizacion-si-es-ecologica/202310/
1527,"En Colombia, por cada 10 botellas plásticas que salen al mercado solo se reciclan 3
mar, 10 sept 2019
En el país el reciclaje sigue siendo una tarea pendiente. Las botellas PET que son empleadas para envasar agua, gaseosa y refrescos, entre otros productos, ...",https://www.semana.com/medio-ambiente/articulo/que-sucede-con-el-reciclaje-de-botellas-pet-en-colombia/46691/
1528,"En playas de Atlántico convierten los residuos de madera hallados en el mar en canecas ...
mar, 28 mar 2023
Las obras de ordenamiento de playa en el departamento del Atlántico avanzan a buen ritmo, según lo confirmó la gobernadora Elsa Noguera tras su visita ...",https://www.semana.com/nacion/barranquilla/articulo/en-playas-de-atlantico-convierten-los-residuos-de-madera-hallados-en-el-mar-en-canecas-con-formas-artisticas/202357/
1529,"Innovación: crean pitillos hechos de bioplástico con materiales degradables
lun, 6 mar 2023
Un nuevo tipo de película bioplástica hecha a partir de materiales totalmente naturales y degradables puede enrollarse en un pitillo para beber que no se ...",https://www.semana.com/sostenibilidad/medio-ambiente/articulo/innovacion-crean-pitillos-hechos-de-bioplastico-con-materiales-degradables/202310/
1530,"Crisis mundial por la basura: solo el 16% de los desechos son reciclados
lun, 8 jul 2019
El nivel de desechos que producimos a nivel mundial se ha acelerado en las últimas décadas, pero no estamos dando una respuesta adecuada a ese ...",https://www.semana.com/medio-ambiente/articulo/crisis-mundial-por-la-basura-solo-el-16-de-los-desechos-son-reciclados/44932/
1531,"Por qué China quiere dejar de ser el basurero del mundo y cómo eso afecta ...
mar, 9 ene 2018
¿Alguna vez has pensado qué ocurre con la basura que desechamos? ¿Dónde terminan todos los productos de plástico y cartón que se envían a las ...",https://www.semana.com/china-es-el-basurero-del-mundo-y-quiere-dejar-de-serlo/39308/
1532,"Unión Europea adopta nuevas normas para que las baterías sean más ecológicas
vie, 9 dic 2022
La Unión Europea, UE, obligará a los fabricantes de baterías a adoptar medidas para que estas sean más ecológicas y más fáciles de reciclar y ...",https://www.semana.com/mundo/articulo/union-europea-adopta-nuevas-normas-para-que-las-baterias-sean-mas-ecologicas/202224/
1533,"Los 10 países que más y menos basura generan en América Latina (y cómo se ...
mar, 9 oct 2018
Según un informe del Banco Mundial (BM) publicado el pasado septiembre, los deshechos generados en el planeta en 2016 alcanzaron los 2.010 millones de toneladas. ...",https://www.semana.com/medio-ambiente/articulo/los-10-paises-que-mas-y-menos-basura-generan-en-america-latina-y-como-se-situan-a-nivel-mundial/41857/
1534,"¿Por qué se reciclan tapas plásticas?
mar, 22 nov 2016
El plástico se convirtió en una compañía inevitable para el ser humano. Su uso indiscriminado es una de las principales fuentes de contaminación y usarlo ...",https://www.semana.com/tapas-plasticas-por-que-se-reciclan/36528/
1535,"Por estas razones el Congreso debe aprobar prohibición de plásticos en Colombia
mar, 1 dic 2020
En Colombia cada persona consume 24 kilos de plástico al año y solo se recicla el 7 por ciento del más del millón de desechos ...",https://www.semana.com/medio-ambiente/articulo/marviva-expone-al-congreso-las-razones-para-prohibir-el-plastico-en-colombia-hoy/57933/
1536,"Inician jornadas de limpieza de basuras en pueblos indígenas y el río Amazonas
sáb, 12 sept 2020
Una gran cantidad de residuos son generados a diario en las comunidades indígenas del Amazonas, especialmente en aquellas que son visitadas por turistas. Es el ...",https://www.semana.com/medio-ambiente/articulo/inician-jornadas-de-limpieza-de-basuras-en-pueblos-indigenas-y-el-rio-amazonas/55217/
1537,"Buenas noticias de la cuarentena: se redujeron las basuras en los rellenos sanitarios
mar, 28 abr 2020
Al contrario de lo que muchos esperaban, la producción de residuos sólidos en Colombia se ha reducido en un 15% durante los primeros 30 días ...",https://www.semana.com/medio-ambiente/articulo/coronavirus-en-colombia-buenas-noticias-de-la-cuarentena-se-redujeron-las-basuras-en-los-rellenos-sanitarios/50364/
1538,"La joven recicladora que le apuesta a crear empresa y cuidar el medio ambiente
jue, 12 mar 2020
A sus 28 años, Sandra Milena Ceballos es una mujer que no se detiene ante los obstáculos y que convirtió su trabajo como recicladora en ...",https://www.semana.com/medio-ambiente/articulo/la-joven-recicladora-que-le-apuesta-a-crear-empresa-y-cuidar-el-medio-ambiente/48931/
1539,"Qué es el ""mottainai"", el concepto de cero desperdicios que obsesiona a Japón
mié, 5 feb 2020
Pese a ser el segundo consumidor de plástico entre los países desarrollados, por detrás de Estados Unidos, en Japón reciclar se ha convertido en un ...",https://www.semana.com/medio-ambiente/articulo/que-es-el-mottainai-el-concepto-de-cero-desperdicios-que-obsesiona-a-japon/48467/
1540,"Cuatro negocios colombianos ganaron en los Premios Latinoamérica Verde realizados en Miami
jue, 2 jun 2022
Cuatro negocios enfocados en sostenibilidad ambiental, con propietarios colombianos en Estados Unidos, fueron galardonados en los Premios Latinoamérica Verde, que se realizaron este 24 de ...",https://www.semana.com/sostenible/medio-ambiente/articulo/tres-negocios-colombianos-ganaron-en-los-premios-latinoamerica-verde-realizados-en-miami/202252/
1541,"Bruselas fija 2030 para lograr que todos los envases plásticos sean reciclables
mar, 16 ene 2018
Si no cambianos el mundo en que producimos y utilizamos los plásticos, en 2050 habrá más plástico que peces en el mar"", indicó el vicepresidente ...",https://www.semana.com/bruselas-fija-2030-para-lograr-que-todos-los-envases-plasticos-sean-reciclables/39341/
1542,"China dejará de importar grandes cantidades de residuos
lun, 31 jul 2017
China anunció recientemente su intención de vetar la importación de determinados residuos, lo que causó preocupación entre los industriales del sector de numerosos p",https://www.semana.com/china-dejara-de-importar-grandes-cantidades-de-residuos/38311/
1543,"“Chuspas por plásticos”: la estrategia de Tenjo para descontaminar el municipio y volver a las ...
vie, 9 jul 2021
La contaminación del medio ambiente es una de las grandes preocupaciones en el mundo actualmente. Parte del problema deriva de la imposibilidad de descomponer por ...",https://www.semana.com/sostenible/medio-ambiente/articulo/chuspas-por-plasticos-la-estrategia-de-tenjo-para-descontaminar-el-municipio-y-volver-a-las-raices/202125/
1544,"¿Separa los residuos en casa? El 76 % de los bogotanos asegura hacerlo
mié, 2 jun 2021
Un nuevo sondeo da cuenta de la actitud de los bogotanos frente al cuidado del medio ambiente. Se trata de la Encuesta de Cultura Ambiental, ...",https://www.semana.com/sostenible/medio-ambiente/articulo/separa-los-residuos-en-casa-el-76-de-los-bogotanos-asegura-hacerlo/202120/
1545,"Conozca el plan de El Dorado y la ANDI para aprovechar los residuos generados en ...
vie, 28 may 2021
Tras la nueva alianza denominada Conexión , la Asociación Nacional de Empresarios (ANDI) y el Aeropuerto Internacional El Dorado ponen en marcha una iniciativa que ...",https://www.semana.com/sostenible/medio-ambiente/articulo/conozca-el-plan-de-el-dorado-y-la-andi-para-aprovechar-los-residuos-generados-en-la-terminal-aerea/202101/
1546,"Escarabajos, ejemplo de adaptación ante auge de palma en los Llanos Orientales
lun, 8 feb 2021
La palma de aceite ha sido catalogada como uno de los principales motores de la deforestación a nivel mundial, un cultivo que le brinda materia ...",https://www.semana.com/escarabajos-de-colombia-obligados-a-adaptarse-ante-auge-de-la-palma-en-el-llano/59232/
1547,"La CAR recolectó ocho toneladas de electrodomésticos inservibles en reciclatón
vie, 18 dic 2020
* Este es un contenido periodístico de la Alianza Grupo Río Bogotá: un proyecto social y ambiental de la Fundación Coca-Cola, el Banco de Bogotá ...",https://www.semana.com/medio-ambiente/articulo/reciclaje-car-recolecto-8-toneladas-de-electrodomesticos-inservibles---colombia/58295/
1548,"¡Ojo!: así deberá separar las basuras a partir de enero en Colombia
mar, 8 dic 2020
La separación en la fuente se venía realizando de manera desordenada y poco efectiva en gran parte de los municipios del país. En pro de ...",https://www.semana.com/medio-ambiente/articulo/nuevo-codigo-de-colores-para-separar-las-basuras-en-colombia-hoy/58105/
1549,"Los juguetes también se reciclan
jue, 15 oct 2020
Todo empezó un día cualquiera cuando Daniel Rubio vio a su hijo jugar con uno de sus juguetes, como cualquier otro día. Pero esta vez ...",https://www.semana.com/una-empresa-que-fomenta-el-reuso-de-juguetes-y-la-economia-circular---colombia/56486/
1550,"Tras dos años de rehabilitación, más de 80 tortugas y loros vuelven a la selva
lun, 24 ago 2020
La libertad es lo que les espera a más de 80 animales que estuvieron en rehabilitación por un periodo de dos años y que ya ...",https://www.semana.com/medio-ambiente/articulo/mas-de-80-tortugas-y-loros-regresaran-a-su-habitat-natural--colombia-hoy/54422/
1551,"Así se cultiva y produce té protegiendo los ecosistemas en el Valle
dom, 9 ago 2020
Colombia es un país de joyas ambientales y en el corregimiento de Bitaco, en la parte más alta del municipio de La Cumbre, en el ...",https://www.semana.com/medio-ambiente/articulo/asi-se-cultiva-y-produce-te-protegiendo-los-ecosistemas-en-el-vall-colombia-hoy/53844/
1552,"Malpelo entra a la lista verde de áreas protegidas del mundo
jue, 11 jun 2020
El Santuario de Flora y Fauna Malpelo, ubicado en el municipio de Buenaventura, Valle del Cauca, acaba de ser reconocido por la Unión Internacional para ...",https://www.semana.com/medio-ambiente/articulo/malpelo-entra-a-la-lista-verde-de-areas-protegidas-del-mundo/51853/
1553,"Proyecto de ley que regula el uso del plomo en Colombia, a punto de hundirse
jue, 11 jun 2020
Restan 10 días para que termine el periodo legislativo en Colombia y varios proyectos están a punto de archivarse. Uno de estos es el que ...",https://www.semana.com/medio-ambiente/articulo/proyecto-de-ley-que-regula-el-uso-del-plomo-en-colombia-a-punto-de-hundirse/51894/
1554,"Se hundió proyecto que buscaba prohibir los plásticos de un solo uso en el país
jue, 18 jun 2020
El plástico de un solo uso, al que el mundo había declarado la guerra, recobró fuerza a raíz del coronavirus, para desgracia del medio ambiente, ...",https://www.semana.com/medio-ambiente/articulo/se-hundio-proyecto-que-buscaba-prohibir-los-plasticos-de-un-solo-uso-en-el-pais/52064/
1555,"#ReciclajeChallenge: el reto que toma fuerza
lun, 20 abr 2020
Al relleno sanitario Doña Juana de Bogotá llegan a diario más de 7.000 toneladas de residuos y se teme que con el aislamiento obligatorio la ...",https://www.semana.com/medio-ambiente/articulo/cuarentena-en-colombia-reciclajechallenge-el-reto-que-toma-fuerza/49972/
1556,"¿Sabe cómo reciclar durante la cuarentena?
dom, 17 may 2020
Además de la separación de residuos que se lleva a cabo en los hogares que pone en las bolsas blancas los residuos que se pueden ...",https://www.semana.com/medio-ambiente/articulo/coronavirus-en-colombia-sabe-como-reciclar-durante-la-cuarentena/51062/
1557,"Alerta de ONU por desechos hospitalarios contaminados con covid-19
lun, 30 mar 2020
Un llamado urgente a los gobiernos para que gestionen adecuadamente los residuos viene haciendo el Programa de las Naciones Unidas para el Medio Ambiente. En ...",https://www.semana.com/medio-ambiente/articulo/alerta-de-onu-por-desechos-hospitalarios-contaminados-con-covid-19/49432/
1558,"El lado oscuro del comercio online: toneladas de productos nuevos van a la basura
dom, 15 mar 2020
La venta online tiene mucho éxito, pero también tiene su lado oscuro, porque las mercancías nuevas y en buen estado devueltas se destruyen para hacer ...",https://www.semana.com/el-lado-oscuro-del-comercio-online-toneladas-de-productos-nuevos-van-a-la-basura/48973/
1559,"“Los taxónomos también están en vía de extinción”: Efraín Henao
sáb, 22 feb 2020
El entomólogo colombiano Efraín Henao se maravilla cada vez que conoce un nuevo paisaje colombiano. Desde las geoformaciones del Parque Chiribiquete, pasando por el Área ...",https://www.semana.com/medio-ambiente/articulo/los-taxonomos-tambien-estan-en-via-de-extincion-efrain-henao/48735/
1560,"A partir de abril no se permitirán plásticos de un solo uso en parques naturales
vie, 24 ene 2020
A partir del próximo mes de abril, quienes visiten Parques Nacionales Naturales, no podrán ingresar a estos lugares materiales plásticos de un solo uso, una ...",https://www.semana.com/a-partir-de-abril-no-se-permitiran-plasticos-de-un-solo-uso-en-parques-naturales/48350/
1561,"Aumenta la prohibición de plásticos de un solo uso en contratación pública
mié, 29 ene 2020
La Gobernación del Valle ordenó suspender los plásticos de un solo uso en las contrataciones que realice la entidad e hizo un llamado para que ...",https://www.semana.com/medio-ambiente/articulo/aumenta-la-prohibicion-del-uso-de-plastico-en-contratacion-publica/48399/
1562,"Aceite de cocina, otra amenaza para los acuíferos
sáb, 21 dic 2019
Los buñuelos y la natilla son dos manjares que se han convertido en símbolos gastronómicos de la Navidad colombiana. Con el arribo de la época ...",https://www.semana.com/medio-ambiente/articulo/aceite-de-cocina-otra-amenaza-para-los-acuiferos/48160/
1563,"El pueblo indígena que se enfrentó a los taladores de bosques
mié, 25 dic 2019
Hace menos de una década, cerros del pueblo indígena mexicano de Cherán lucían pelados y sus tierras quemadas. Hoy, sus bosques son una isla de ...",https://www.semana.com/medio-ambiente/articulo/el-pueblo-indigena-que-se-enfrento-a-los-taladores-de-bosques/48237/
1564,"La producción de bolsas plásticas en Colombia alcanza 60 mil toneladas al año
lun, 18 nov 2019
A pesar de que en el país existe un impuesto a las bolsas plásticas, establecido en la reforma tributaria de diciembre de 2016, la producción ...",https://www.semana.com/medio-ambiente/articulo/produccion-de-bolsas-plasticas-en-el-pais-es-de-60-mil-toneladas/47631/
1565,"Sten Gustaf Thulin, el inventor de la bolsa de plástico que quería ayudar al planeta
sáb, 19 oct 2019
La bolsa de plástico es considerada uno de los objetos de uso diario más dañinos para el medio ambiente. Pero el ingeniero que las inventó ...",https://www.semana.com/medio-ambiente/articulo/sten-gustaf-thulin-el-inventor-de-la-bolsa-de-plastico-que-queria-ayudar-al-planeta/47187/
1566,"Greenpeace le pide a cadena Éxito que reduzca el uso de plásticos en sus góndolas
lun, 21 oct 2019
Con una original marcha de frutas y verduras frente a la sucursal de la cadena minorista más grande del país, ubicada en la Calle 134, ...",https://www.semana.com/medio-ambiente/articulo/greenpeace-le-pide-al-exito-que-reduzca-el-uso-de-plasticos-en-sus-gondolas/47203/
1567,"Estudiantes de Kennedy y Fontibón marcharon para exigir cátedra de desarrollo sostenible
sáb, 27 jul 2019
Niños, jóvenes y profesores de diferentes colegios de las localidades de Kennedy y Fontibón marcharon por la crítica situación ambiental y para convocar a las ...",https://www.semana.com/medio-ambiente/articulo/estudiantes-de-kennedy-y-fontibon-marcharon-para-exigir-catedra-de-desarrollo-sostenible/45155/
1568,"Empresas se comprometen con la reutilización de envases y empaques
vie, 16 ago 2019
Con el propósito de que este tipo de materiales no impacten el medioambiente, se lanzó el Programa Visión 30/30: gestión de envases y empaques, una ...",https://www.semana.com/medio-ambiente/articulo/que-es-el-programa-vision-3030-impulsado-por-la-andi/45407/
1569,"Colegios se rajan en la implementación de Proyectos Ambientales Escolares
lun, 8 abr 2019
Más allá de ubicar canecas con bolsas de colores por todos los rincones del colegio para que los niños depositen las basuras, los Proyectos Ambientales ...",https://www.semana.com/colegios-se-rajan-en-la-implementacion-de-proyectos-ambientales-escolares/43668/
1570,"Colombia da un paso hacia la prohibición de los plásticos de un solo uso
mar, 26 mar 2019
De manera unánime los integrantes de la Comisión Quinta de la Cámara de Representantes votaron este martes a favor del proyecto de ley con el ...",https://www.semana.com/medio-ambiente/articulo/colombia-da-un-paso-hacia-la-prohibicion-de-los-plasticos-de-un-solo-uso/43504/
1571,"La Guajira: un desierto de basura
jue, 10 ene 2019
La Guajira es el segundo departamento más pobre de Colombia. Sin embargo, en 2018 recibió 313 mil millones de pesos por regalías, solo de carbón. ...",https://www.semana.com/medio-ambiente/articulo/la-guajira-un-desierto-de-basura/47150/
1572,"Letras “patojas” en defensa de los bosques del Caquetá
vie, 4 ene 2019
Puede olvidar despedirse de sus papás antes de salir de su casa para dirigirse al colegio. A veces deja las llaves sobre la mesita de ...",https://www.semana.com/medio-ambiente/articulo/letras-patojas-en-defensa-de-los-bosques-del-caqueta/42550/
1573,"China le dejará de comprar la basura a Estados Unidos y a Europa
lun, 19 nov 2018
China, que bloquea la importación de algunos residuos desde enero de este año, aumentará la lista de los productos prohibidos a partir del 31 de ...",https://www.semana.com/medio-ambiente/articulo/china-le-dejara-de-comprar-la-basura-a-estados-unidos-y-europa/42076/
1574,"Plásticos de un solo uso tienen los días contados en Europa
mié, 24 oct 2018
Una trascendental decisión en pro de la protección de los océanos y la reducción de la contaminación del medio ambiente a nivel mundial tomó el ...",https://www.semana.com/medio-ambiente/articulo/plasticos-de-un-solo-uso-tienen-los-dias-contados-en-europa/41913/
1575,"Construirían carreteras de plástico que recargan los vehículos eléctricos
dom, 23 sept 2018
Señalado como enemigo número uno de la sociedad, el plástico está en la mira de todos: gobiernos, empresas y ciudadanos. No obstante, Mauricio Esguerra le ...",https://www.semana.com/construirian-carreteras-de-plastico-que-recargan-los-vehiculos-electricos/41684/
1576,"¿Qué medidas deben adoptar consumidores e industria para regular el uso de plásticos desechables?
vie, 24 ago 2018
De acuerdo a estadísticas de la Organización de las Naciones Unidas ( ONU ) cada año se producen más de 400 millones de toneladas de ...",https://www.semana.com/analizan-alternativas-para-reducir-el-uso-del-plastico-en-colombia/41423/
1577,"Un viaje al extraordinario mundo de las orquídeas
mar, 18 sept 2018
Desde hace 80 millones de años (época de los dinosaurios) existen las orquídeas en el mundo. El origen de su nombre proviene de la palabra ...",https://www.semana.com/medio-ambiente/articulo/un-viaje-al-extraordinario-mundo-de-las-orquideas/41620/
1578,"11 grandes urbes del mundo con probabilidades de quedarse sin agua potable como Ciudad del ...
vie, 9 feb 2018
Ciudad del Cabo enfrenta la poco envidiable situación de poder convertirse en unas semanas en la primera gran ciudad del mundo moderno en quedarse sin ...",https://www.semana.com/ciudad-del-cabo-sin-agua-once-ciudades-mas-que-pueden-sufrir-lo-mismo/39459/
1579,"Cajicá, el municipio que es ejemplo mundial en gestión de residuos
vie, 1 dic 2017
Agencia Anadolu A 30 kilómetros de Bogotá, hacia el norte, está Cajicá, un municipio de no más de 60 mil habitantes que ha sido resaltado ...",https://www.semana.com/el-municipio-colombiano-que-es-ejemplo-mundial-en-gestion-de-residuos/39055/
1580,"Las 10 orquídeas más bellas de Colombia
vie, 1 dic 2017
Las orquídeas son un grupo de plantas bastante diverso respecto a la gran cantidad de formas y colores que poseen, y al número de especies ...",https://www.semana.com/orquideas-de-colombia-las-diez-mas-bellas-del-pais/39080/
1581,"Nace un blog que explica cómo ser mejores consumidores
mar, 26 sept 2017
En mayo de este año nació el Pacto por la Biodiversidad de Colombia. Se trata de una iniciativa de la Fundación Envol Vert, Parques Nacionales, ...",https://www.semana.com/el-blog-con-informacion-sencilla-para-ser-mejores-consumidores/38695/
1582,"Las ciudades de Colombia, con la basura hasta el cuello
lun, 9 oct 2017
Cada cierto tiempo se tienen noticias sobre crisis ambientales o sociales en algunos rellenos sanitarios del país. Sin embargo, el cubrimiento mediático pasa y el ...",https://www.semana.com/basura-en-colombia-en-el-pais-se-producen-10-millones-de-toneladas-al-ano/38765/
